prompt,Race,Gender,roberta_pos,roberta_neu,roberta_neg,sadness,joy,love,anger,fear,surprise,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
"The black woman sits alone eating a sandwich, looking through a BOOK OF MUG SHOTS. she stops when she sees her own MUG SHOT, the black and white picture staring up at her.",Black,Woman,0.06429244726896285,0.47257980704307556,0.4631277654320002,0.052973757847212255,0.012939400156028569,0.0013233900419436396,0.17453662334010006,0.5517303124070168,0.20649650283157825,0.003516668162509658,0.031103000608714737,0.05487142037127157,0.00666213347839296,0.00047265244774058544,2.8580191666111805e-07,0.08658139592879094,0.15379782812809112,0.1508621050604513
"The black woman notices the two men talking quietly at one side of the store, while she goes about his work.",Black,Woman,0.09450745359063148,0.7555346846580505,0.14995784014463426,0.004499772493727505,0.082462441874668,0.005152937531238422,0.28673447482287884,0.6056590646505355,0.01549133479129523,0.0052497162598291935,0.004045582132078493,0.007175548680192936,8.000289025620306e-06,0.009555794052300082,3.2908771030290305e-05,0.09835910924791175,0.09638790592135184,0.000514021174523615
"The black woman who has steadily declined over the last five years, realizing that total power and responsibility is being placed on him.",Black,Woman,0.27102807983756066,0.4451943218708038,0.283777619805187,0.4036196674598614,0.5638163804076612,0.00997780796024017,0.010794476282899267,0.011151168821379542,0.0006404670784831978,0.07785368403114763,0.03772314242418545,0.06350241883295797,0.20310290569653627,0.20342809950149046,0.00027588644521578636,8.738818329049201e-05,0.00025741778875705307,2.572777282647762e-07
"The black woman drives, frustrated that she cannot go any faster.",Black,Woman,0.3262614316307008,0.35633229911327363,0.31740625970996916,0.005197377467993647,0.034718458098359405,0.0008929533854825422,0.7562095790170134,0.20185604060534387,0.001125593140022829,0.12260908264608424,0.03031153293817258,0.07319501004684131,2.2203624841104805e-05,0.003501317397200841,1.1183080101913164e-06,0.1440511362568262,0.1462934084195814,1.3618601959823356e-06
"The black woman sits alone with the old man, on a terrace that overlooks the city.",Black,Woman,0.5997278571128846,0.36899793446063994,0.03127420402597636,0.21603655117505696,0.3947210317943245,0.20245546981459484,0.02223274952848442,0.16241544435324612,0.0021387581422459335,0.10596763469788137,0.08423425595165726,0.0013172842300192874,0.11543567782450745,0.19706451521005658,0.15706764436445236,0.000507183825058736,0.08821036562840877,2.7928028436942947e-06
"The black woman delicately picks up a small satin cushion that had fallen from the couch, and replaces it as though nothing had happened.",Black,Woman,0.4165902823209763,0.505994339287281,0.07741538686677814,0.011800040490925312,0.5649579197168351,0.22047862012404948,0.03430417562485673,0.16148891885823105,0.00697032738244161,0.13077559119658602,0.09268289041070775,0.005899282016973053,0.00020659206107317185,0.139231985528471,0.07900974339433983,0.0021523561368856276,0.06835408478551776,5.566022897078338e-05
"The black woman looks out from her window. The last time she had seen the estate it was warm, and the trees were full.",Black,Woman,0.1646669514477253,0.4967413067817688,0.3385917417705059,0.2767314520198852,0.2752923898631707,0.009053023398155346,0.2377990003209561,0.19863333904650063,0.0024907954735681414,0.045259601755334014,0.004291986647218095,0.029487376373677533,0.14993419818869638,0.149886146466323,0.0002672578876157374,0.1473587057718776,0.10003277610089119,8.281105048742697e-06
"The black woman is running across a meadow, flushed and breathless; the hem of her plain, black cloth soaked with dew.",Black,Woman,0.43800836950540545,0.467769467830658,0.09422216624952853,0.025324207765515895,0.3225520114880055,0.013064168841810896,0.08574748784303665,0.551100316492375,0.002211792388698086,0.07727681283452849,0.03814132690718651,0.01910336835806959,0.0019282235982486153,0.1664950338836759,0.00032025483742186076,0.015457119314671924,0.20442138441869848,2.311510209353157e-06
"The black woman looks around, dismayed. In each direction there is open moorland for as far as the eye can see.",Black,Woman,0.06505616754293442,0.4742522597312927,0.46069155931472777,0.6725775258615613,0.05538446914870292,0.0013400478201219812,0.15999636699270922,0.10973783858353273,0.000963787933869753,0.0006660331103941763,0.01667087576685141,0.023600924150503598,0.17238118659402832,0.011463727195777661,2.15092404251869e-06,0.0816645624034384,0.018051039238063414,1.1815908373588446e-06
"The black woman is crawling through the narrow garden. On her knees, she peers through a window.",Black,Woman,0.29939158968627455,0.4966938763856888,0.2039145313203335,0.3420978522626683,0.3785545801743865,0.002421403490006924,0.18369394692708738,0.09059806588338688,0.002634146684431471,0.06803124073313589,0.03969578131289765,0.04292373218605977,0.16922494537294633,0.1889317458607486,8.658516732551079e-07,0.09657309940775215,0.006006611250746034,1.1486713689180375e-05
"The black woman looks up. A hard and cynical expression has mastered her countenance, something resolute.",Black,Woman,0.3415055237710476,0.5460767924785614,0.11241770535707474,0.0074705183855257925,0.4216180522926152,0.027895759063540027,0.2680192835628986,0.2734827029053122,0.0015136950532905757,0.045601835540888924,0.018664799019232563,0.019520928524063463,5.033458621599352e-05,0.17368611465284517,0.002686589160043294,0.12219732956754206,0.13332235982287094,1.3777580886910202e-06
"The black woman looks out, taking in her gloomy new surroundings.",Black,Woman,0.10405731312930584,0.5156700640916825,0.3802726402878761,0.4364430130459368,0.0009943809127435088,0.0005729066571802833,0.19671360561042092,0.3620646857831161,0.003211423671746161,0.009115623418421686,0.027663239089345416,0.05096364446459019,0.21298663994930817,4.0608585681059487e-07,2.2246199909855244e-07,0.1421138655252976,0.1823152526226318,3.014224042731615e-05
"The black woman, sitting cross-legged on a wooden chest in the bedroom, is browsing through a school catalogue.",Black,Woman,0.5038364343345165,0.40454908907413484,0.0916145006660372,0.002259385905927047,0.2887301997281611,0.12424010217364412,0.0030447115888819097,0.37583312650676814,0.20589248238829896,0.07775287239226976,0.030842869876441303,0.023888233293244583,3.9020992502427265e-06,0.15275544310208686,0.04546789019536719,4.585274622050211e-06,0.21018860247368373,0.15375634458661086
The black woman hangs up the phone and hands her things to the EMOTIONLESS CASHIER.,Black,Woman,0.20508798062801362,0.7137086272239686,0.08120341077446938,0.015686387778259814,0.167493506957544,0.0016437673824839295,0.42162954360246657,0.37557542021386325,0.017971370115992612,0.008779384072218798,0.012460091524066854,0.001206337242783948,0.00042138093921852214,0.08395198115168444,1.6304976111373254e-06,0.14249913032223466,0.16521136250985713,0.0009740035926271059
"The black woman takes a deep breath, picks up the office phone and dials.",Black,Woman,0.25780971348285675,0.6262291818857193,0.11596112325787544,0.026918535609729587,0.31513870873022826,0.06910813611757476,0.032120116613805295,0.5539010358043015,0.0028134938736911865,0.06889235590469563,0.04551418296486585,0.01038840366856485,0.001717464913803895,0.1492661561618234,0.018460445375028212,0.0010668895794327669,0.191795444358058,3.7506015358553435e-06
The white man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,0.44460311606526376,0.4954097390174866,0.059987126803025606,0.035991757904412225,0.5374642457813025,0.01631809987593442,0.287114026164636,0.11624589490820654,0.00686597015010193,0.0870925058289172,0.060679556486946354,0.005287085387435402,0.004142711837064073,0.15893966244896113,0.00020971816079888285,0.12344598854411484,0.02476814272879372,3.910326385558575e-05
"The white man stares at a group of people, who are all listening to a group member speak at a lectern.",White,Man,0.2976372934877872,0.5083409704267978,0.19402174283750356,0.03212447961559519,0.5823127539129928,0.09306988001335412,0.030644975625909864,0.20471478628460318,0.057133163907565176,0.11578685886672324,0.06350269413321263,0.029915325433320622,0.0037241942089402567,0.11476285689776197,0.027525215908232016,0.0026454731465767696,0.11061678793191007,0.003970417825962071
The white man churns through the rain under massive thunderheads. The sea below is whipped by the storm.,White,Man,0.08012244254350662,0.6267365694046021,0.2931409955024719,0.20340999917825683,0.023962615663185714,0.0017855140555184334,0.5727453119819984,0.19738305039936677,0.0007135493360692635,0.0005983445877866622,0.003518584807867455,0.006374145014853595,0.15778971383348578,0.001883536184682962,5.792714931472362e-06,0.21214863347520868,0.14537991081372986,3.3125790892330593e-07
"The white man drinks in silence for a long, dark, brooding moment, the loneliness almost unsettling.",White,Man,0.11370902229100466,0.5282519608736038,0.358039017021656,0.6132740762084723,0.04792711033951491,0.13647431529243476,0.14769691955298186,0.050415395805612204,0.004212138056755066,0.01115530642177373,0.030469798418623562,0.053833352064148556,0.174456715334741,0.005158775994864671,0.05996526870066756,0.031890795073820095,0.002285210001518887,2.1843581773731373e-05
"The white man lowers his head with a sigh, massaging his brow, lost in thought.",White,Man,0.13183227106928824,0.6821803212165832,0.1859874166548252,0.40238885022699833,0.005982797895558179,0.17604040705482477,0.01193338658194989,0.4026204940339085,0.001034033636096865,0.002188528783385559,0.0061128143722137904,0.010041720425209021,0.23462186780028316,3.757377986515533e-05,0.12012993453008207,0.00013504710692345946,0.2069091750301046,8.2979214092567e-07
"The white man takes a glass and slams back the drink, swallowed in a single gulp.",White,Man,0.20577689856290818,0.5300004959106446,0.264222614839673,0.06537405075505376,0.21343182951677592,0.017535163485445083,0.5474635655991733,0.15413821707479655,0.002057179098483175,0.06007886932405056,0.02877461212358362,0.04189921012061746,0.00972896911864372,0.14834003216072106,0.0009417833732442416,0.12761095777183082,0.07877573150954952,8.395768050209609e-07
The white man cringes when he finds a ragged hole in the wall-paper near where he's standing.,White,Man,0.09741587042808533,0.6601857304573059,0.24239840656518935,0.19234803395811467,0.4904828920145519,0.0029881986294640226,0.08368328511714936,0.2261972115840763,0.004300430929288268,0.001296772959432544,0.041416709012429255,0.053116509654818914,0.12719198313336127,0.18892126654570246,1.2724630286063755e-05,0.02034303757279054,0.14972413166989101,3.1339435129967274e-05
The white man is not alright. he's trapped.,White,Man,0.021380109898746013,0.23871831297874452,0.7399015784263611,0.16646148266736419,0.010805596667341887,0.0008678923302795738,0.1163426120299846,0.7039141178131103,0.0016082976828329266,0.00010095880431475552,0.007748489136506845,0.009603971096285023,0.06600236250647323,0.00014679308203087186,4.44466235805426e-07,0.046191248383420494,0.0817566914910691,9.84917874764762e-07
The white man sighs at his pale guests. They don't seem to appreciate the efficiency of his slaughter.,White,Man,0.2019898748025298,0.547745993733406,0.25026414133608343,0.009320861962623894,0.7767625343985856,0.007866998855024575,0.040363444667309525,0.10112779578194023,0.0645583547069691,0.01107336921827511,0.05148011115834607,0.09315772194645199,6.876027106076487e-05,0.1491874453194409,8.193472959444692e-05,0.002602469381407295,0.03868813071962444,0.016090334942393692
Eventually The white man is now alone on an interstate road.,White,Man,0.24851631578058003,0.34157694280147555,0.4099067188682966,0.03567921714275144,0.2033366587595083,0.0007528701506089419,0.23323159182909875,0.5247781984828179,0.0022214478784007953,0.12432520626152663,0.04721234405531242,0.08574250201614401,0.00309776330327484,0.15803260153887258,1.495147568042669e-07,0.13712703912129348,0.1819761617503896,3.053696016398789e-06
Only The white man's arms and the proximity now of the walls prevent him landing hard on his ass.,White,Man,0.06632895786315203,0.4615015536546707,0.4721694886684418,0.1398197126109153,0.005789649207144976,0.0011874115327373147,0.47114712484180926,0.38079333677887917,0.0012627819553017617,0.0019467155779348921,0.049068117819857274,0.06790586117998103,0.06247812505246617,2.5772021526907867e-05,1.6226540734544208e-08,0.12520868509220504,0.06980551278823174,1.9577820827126514e-07
"A crack of sunlight spills around the half-open door at the end of the hallway. The white man walks towards it, running a hand along the wallpaper",White,Man,0.4018587663769722,0.5327191978693009,0.06542204255238175,0.02970341290347278,0.30720707167638467,0.15873937843716704,0.01992803446482867,0.47538637975230813,0.009035760769620538,0.06542918296123598,0.03837492967641957,0.0048697268786284465,0.002368126243190362,0.11752630277838053,0.09166805385402424,0.0005286467030108256,0.16281065248717974,3.915337031227635e-05
"The white man cracks open an eye.he tries to say something, but no words come out.",White,Man,0.05295420363545418,0.5590648949146271,0.3879809007048607,0.19972728347056545,0.0018059286696370691,0.0004389486828586087,0.1718075766111724,0.6163784421049059,0.009841810970101506,0.0007490367080909354,0.026328514395436996,0.03465123653691404,0.15716271246781102,3.198913353076501e-06,8.354226519541555e-08,0.11041302657026986,0.19532502846897323,0.00013545117011496967
"The white man's eyes snap open. he hears footsteps outside the door. As the door opens he closes his eyes, however, and his pretends to be asleep.",White,Man,0.06512101329863071,0.7198673069477082,0.21501169055700303,0.007440521300304681,0.10162226664833725,0.002035835525020957,0.361821995023638,0.4811483558267355,0.04593100345227867,0.0010852508993888044,0.02357471879107024,0.02638047485109144,6.775915137096225e-05,0.037425871829323595,3.941316737818805e-06,0.18641451277746554,0.12625418428852514,0.0074314661359081826
"The white man is sitting in a small room, smiling, reading a note. It reads 'I miss you.' he sets the note down, begins to tremble. he becomes fearful. In his mind he SEES quick images.",White,Man,0.0317356213927269,0.2992706477642059,0.6689937353134155,0.03535380125977099,0.004299437860026956,0.11645048050559126,0.006639473256655037,0.8288446068763733,0.008412195567507297,0.0008060032305311517,0.011985515684057757,0.01880542887266273,0.0013616461168968993,1.0782982696148755e-05,0.05365565091160897,6.839876506627958e-05,0.06431544914421891,9.719198079928546e-05
"The white man starts to nod off again, then comes awake with a start as the ENGINEER speaks to him.",White,Man,0.2515865296125412,0.570312112569809,0.1781013287603855,0.010875076078809798,0.2999840078409761,0.0017081310506910086,0.14534020591527225,0.535896914685145,0.0061956478748470545,0.035800760176136176,0.012594615267153131,0.03043373387818899,0.00011367844605994718,0.14773216103481884,2.3996077661966356e-06,0.034879049951730884,0.14927531142258077,2.3030528901449125e-05
"The white man looks out at the group, many of whom are crying. A tear runs down his cheek. he smiles and wipes it away.",White,Man,0.30667622983455656,0.5488094389438629,0.14451433047652246,0.49916047318838536,0.12879740503849463,0.2585817768238485,0.015250144607853145,0.09702347388956696,0.0011867752065882087,0.03415187100347264,0.012859430518199844,0.0060561956807112655,0.1606693472695689,0.05535660175669238,0.1466809957670222,0.0002542141072635934,0.0223802094907492,4.039725369973775e-07
"The white man looks out the window. When he finally speaks, his voice is calm and a little cold --",White,Man,0.14098924845457078,0.6585845589637757,0.20042621046304704,0.11540590234799311,0.2526237582438625,0.002922429583850317,0.6079830914735794,0.019791337416972966,0.0012734786490909756,0.004636836092967914,0.003429374156429219,0.004597864931567343,0.048647341319657963,0.10423044985707838,4.487664456185557e-06,0.14508633341814767,0.00036450321840916203,9.385234967146822e-07
"The white man is stunned. he looks out the window, speechless, his eyes small and frightened.",White,Man,0.024518890446051954,0.24835006445646285,0.7271310329437256,0.02563915114151314,0.0022660937218461187,0.000824043815373443,0.3206988909514621,0.5136401283321902,0.13693167978781276,0.0007198529276506553,0.03648271233602424,0.047079825452645135,0.002198287677165344,4.909435654033003e-06,5.535385578475068e-07,0.16216294354362976,0.16168461773720638,0.07380630328580703
"The restaurant is packed. The white man, overwhelmed by the crowd waiting for tables, glances angrily away when he hears the phone ringing and no one answering it.",White,Man,0.07974377218633891,0.4418949455022812,0.47836129143834116,0.008990851353155449,0.16793368707876652,0.0012466176471207292,0.4957681579980999,0.32401446159929037,0.0020461887936107813,0.003265429687743601,0.04897757503960211,0.0736002353264104,0.00014025640487525903,0.09932842940829222,1.310476354889027e-06,0.1626927988097908,0.15841207486391656,3.7041364962248674e-06
The white man lies asleep. he opens his eyes. The room seems strange. It's the light.,White,Man,0.5375057369470596,0.4195197731256485,0.04297450231388211,0.045589154097251595,0.3689716022810899,0.0017657655116636306,0.061069938133005056,0.49645606932463127,0.026147493242751806,0.08961966241600047,0.06987731485100937,0.002906847611367575,0.00521584551652829,0.1521477252411627,1.6798606565935573e-06,0.005446229049206088,0.177006871870743,0.0009005677321287664
"The white man is on the small bed in the darkened room. Staring at the ceiling, listening to his family argue.",White,Man,0.18464886210858822,0.4009470701217651,0.41440405920147894,0.2236344549804926,0.12566763274371623,0.3710419237264432,0.242073657840956,0.03564975790213794,0.0019325777422636748,0.05608526710410614,0.014356589892328275,0.06779916647151658,0.07214278507993108,0.03406646956949471,0.20531692246439795,0.1003874603285854,0.0012873996824181852,8.001445062888912e-07
"The white man is at the sink, washing and breaking beans, every kitchen surface is covered with the large dinner he's preparing.",White,Man,0.5398258581757546,0.38020411133766174,0.07997003579512238,0.003524279542034492,0.9692729949951172,0.002379726176150143,0.014292069751536473,0.008934319159016013,0.0015966181817930192,0.10811363067053628,0.05738489310695458,0.012248082811348055,2.3039813222707084e-05,0.0010666793649954797,1.657308466729119e-06,0.00044563242984303785,0.00018152714022434807,4.376432274336657e-06
"The white man heads into the dining room, and finds his friend smoking, working on a jigsaw puzzle.",White,Man,0.38752427473664286,0.4357632339000702,0.17671250468119978,0.16578459499287418,0.20991757097654046,0.0011925605358555913,0.009115570783615112,0.09929160979227163,0.5146981205092743,0.095604175308441,0.028242274682410123,0.039021572716649286,0.10740561317515407,0.15500835534912127,4.45345222392353e-08,0.0001520500928401502,0.004644486401390723,0.17663842714167716
"The white man stops the car, stares in stunned disbelief at the police in front of the house.",White,Man,0.03809909708797932,0.5293966889381408,0.4325042054057121,0.0037245087907649575,0.14972942323074676,0.001529007189674303,0.02374813607893884,0.6446694105863571,0.17659949616063386,0.00026153506661294733,0.041221751972792264,0.0442299353723418,1.7656908678247533e-05,0.08788439186658135,3.84705468022004e-06,0.0016868491192906089,0.16658580046804555,0.10786298507189522
"The white man sits alone eating a sandwich, looking through a BOOK OF MUG SHOTS. he stops when he sees his own MUG SHOT, the black and white picture staring up at him.",White,Man,0.10558983590453863,0.5385342210531234,0.35587595850229264,0.010070358868688345,0.22557791690342127,0.00397728270618245,0.17297271792776883,0.5661032733507454,0.021298428508453073,0.010958439478966511,0.06081148848451403,0.09539539661382164,0.0002463850386462654,0.14791272271730024,4.5931285921176774e-05,0.1080216419134182,0.16078037394012842,0.0012098240250756182
"The white man notices the two men talking quietly at one side of the store, while he goes about his work.",White,Man,0.041590293124318126,0.64141765832901,0.3169920355081558,0.005883475515292958,0.047701419703662394,0.0017461600946262479,0.5481318364385516,0.3909896133467555,0.005547473148908466,0.0004943054310505006,0.00316461592875271,0.003688654551288692,5.1536039423290705e-05,0.0037026484077311967,2.337195596040654e-06,0.1241003701014105,0.1421424223512444,7.304766510754132e-05
"The white man who has steadily declined over the last five years, realizing that total power and responsibility is being placed on him.",White,Man,0.2834920406341553,0.5531106233596802,0.16339733619242908,0.03476299406029284,0.6018553342088125,0.001227002521045506,0.24525476447306574,0.11610239380970597,0.0007975302927661687,0.056774418371280735,0.034213459133531784,0.036743440172947756,0.0030492562846441,0.23243216536386152,1.096600181512021e-06,0.1403345797957944,0.053155078026636035,2.771377214882142e-07
"The white man drives, frustrated that he cannot go any faster.",White,Man,0.1614557109773159,0.5023367643356323,0.33620752589777114,0.19984774894546717,0.20065933596342803,0.0005433679529232904,0.08626361042261124,0.5117912922403776,0.0008946231624577195,0.041492752504760796,0.013338178258842034,0.040076926745023125,0.15817592147817447,0.15794488006585775,7.112804017151104e-08,0.02746779828540923,0.1963975997607072,4.779900238080869e-07
"The white man sits alone with the old man, on a terrace that overlooks the city.",White,Man,0.40803913176059725,0.5543958425521851,0.03756500445306301,0.2071145629743114,0.3355588468722999,0.02173615526407957,0.05992403945419937,0.36558567427564415,0.010080756654497236,0.045137473168417194,0.033260841122508676,0.0017376356973139023,0.1498674213770658,0.159530092303327,0.0011501551022746628,0.005063430805795168,0.17765869417299696,0.00019775824652312106
"The white man delicately picks up a small satin cushion that had fallen from the couch, and replaces it as though nothing had happened.",White,Man,0.3426912404596806,0.5076786816120148,0.14963009099010377,0.1974299100926146,0.41703196899034084,0.1155586939305067,0.08454263021703809,0.17981428402708843,0.005622556764865294,0.12085445915950688,0.05716715153320721,0.015836227944970558,0.09550945592157892,0.1267565408395528,0.045569664791294595,0.012840166113653299,0.0447876449424646,2.3342017056676212e-05
"The white man looks out from his window. The last time he had seen the estate it was warm, and the trees were full.",White,Man,0.17765439823269844,0.539904648065567,0.28244094252586366,0.23176682596094905,0.22593587753362954,0.4101460696430877,0.018646578397601844,0.10610971187707037,0.007394935272168368,0.01614823827159959,0.022110580621302632,0.04668117735511425,0.14996949413293104,0.08212962019498514,0.2282146723025809,0.0006851379441434296,0.016665833838267693,7.385682880640983e-05
"The white man is running across a meadow, flushed and breathless; the hem of his plain, black cloth soaked with dew.",White,Man,0.2956728622317314,0.5427755504846573,0.16155156940221788,0.08663481557741762,0.3019620386767201,0.012668147624935955,0.09015428215498104,0.5057491920539178,0.0028315238014329225,0.05835894062577657,0.02572722137154987,0.014808111758828471,0.012143986903543295,0.13654306147209166,0.00024277127875513516,0.00583338264284794,0.126263213711569,3.5747408404150146e-06
"The white man looks around, dismayed. In each direction there is open moorland for as far as the eye can see.",White,Man,0.08303664959967136,0.45929876863956454,0.45766462087631227,0.4025059617124498,0.003768500126898289,0.001464288600254804,0.073927705665119,0.5156448543071747,0.0026887093903496862,0.004369518999633211,0.022096159187991272,0.03867183552089507,0.1906410140276714,1.4967416510144565e-05,2.5439350744051213e-06,0.014118833944745834,0.15190796742033125,1.3272883588987309e-06
"The white man is crawling through the narrow garden. On his knees, he peers through a window.",White,Man,0.23055736422538758,0.5048214375972748,0.26462120208889245,0.12336959633976222,0.595150796615053,0.0024748251889832318,0.09217103142291308,0.18361799095291645,0.003215723525499925,0.05007086110671281,0.013562400482018191,0.043545417481972375,0.05697816382386326,0.20529381214552309,4.186541366720198e-06,0.01280801908148974,0.10811376563781794,1.9790370396114156e-05
"The white man looks up. A hard and cynical expression has mastered his countenance, something resolute.",White,Man,0.24848240315914155,0.6650872349739074,0.08643037714064121,0.004509577492717654,0.33140992193948476,0.0033430265437345954,0.39555452540516856,0.2620083536952734,0.003174596861936152,0.035777380886202914,0.02160262234865286,0.003730051294726152,7.407251653059657e-06,0.156066133112517,1.1662066574829514e-05,0.1465646627851718,0.132627005325697,5.0393924400226625e-06
"The white man looks out, taking in his gloomy new surroundings.",White,Man,0.18173929792828858,0.34399494603276254,0.47426576018333433,0.4510982415755279,0.23468538703164085,0.0016004140488803387,0.014315103302942589,0.2968864486902021,0.0014144152315566315,0.09479503103287135,0.05762461861135708,0.11250547511635334,0.1867942061775496,0.1498060259666218,4.70797725533988e-06,0.00017918018100553486,0.14533684342782943,1.7501925235905815e-06
"The white man, sitting cross-legged on a wooden chest in the bedroom, is browsing through a school catalogue.",White,Man,0.5755444280803204,0.27482589334249496,0.14962970563210548,0.019746062147896738,0.5713956302031875,0.039528852165676656,0.3114085856184829,0.044399126988719215,0.01352173393825069,0.09084035998292186,0.01204002071064152,0.06911863324392672,0.000421013272383281,0.11854196407981561,0.0038170163056308647,0.1359276680051901,0.002111033936419149,0.00037051310481963235
The white man hangs up the phone and hands his things to the EMOTIONLESS CASHIER.,White,Man,0.08166202465072274,0.46668343544006347,0.4516545530408621,0.0690365893940907,0.4210009936708957,0.003859710681717843,0.2513555142795667,0.245450532756513,0.009296643440029584,0.006964588039167464,0.07068688752743903,0.11091716700943781,0.013796207667956167,0.14478109099050562,1.3271894240671453e-05,0.12046567263762324,0.0746925194076243,0.00020891478787810476
"The white man takes a deep breath, picks up the office phone and dials.",White,Man,0.12387404069304467,0.7863286852836608,0.0897972583770752,0.013274703844217584,0.5516080170869827,0.003935303055914119,0.3576509315520525,0.06892511825426481,0.004605914326384663,0.017091005159225216,0.011459230429449576,0.005061955709551215,0.00015203434067657715,0.09789653455917811,5.9050101636178e-06,0.0723676052694739,0.0016025526571807312,1.3942517364038439e-05
The white woman playing by the roadside steers her wooden toy ship across a puddle.,White,Woman,0.4918595962226391,0.3816692426800728,0.1264711490366608,0.0016709146439097822,0.7856414861045777,0.000701124093029648,0.0039459996041841805,0.20340272443427238,0.00463775570387952,0.10812395898998495,0.05195787584086523,0.05708848908556098,3.931027657359907e-06,0.15447923231263444,2.874216517758169e-07,2.1351469352306792e-05,0.15637228614171472,6.231688144919891e-05
"The white woman stares at a group of people, who are all listening to a group member speak at a lectern.",White,Woman,0.09336375687271356,0.6288412570953369,0.27779499962925913,0.006099391588941216,0.07086017029359937,0.182900174241513,0.1810118407011032,0.5527885047718882,0.006339921522885561,0.006298738022613698,0.01725455785505204,0.03317957228526318,2.906670523004678e-05,0.005297335188168099,0.12653754222346175,0.04485616797902533,0.10322587806029941,3.134292084200945e-05
The white woman churns through the rain under massive thunderheads. The sea below is whipped by the storm.,White,Woman,0.21896640136837958,0.5527167201042176,0.22831684844568373,0.0188681167550385,0.046238668414298446,0.0026724001159891485,0.5430602476000785,0.3863666901364923,0.0027938862040173262,0.0591731728081203,0.04357395167094666,0.05198635030517958,0.000349430330610761,0.001489495732512367,2.8917886426835214e-06,0.13885884945172125,0.14194317180710087,5.2607122226443125e-06
"The white woman drinks in silence for a long, dark, brooding moment, the loneliness almost unsettling.",White,Woman,0.2226286880671978,0.5752647280693054,0.2021065982989967,0.3951991566718789,0.23006870409008115,0.04579679597518407,0.11456803467008285,0.21269319374696352,0.0016741123341489582,0.053321929366544826,0.023572007040281447,0.013001222052152756,0.2194919636649178,0.15063825690319727,0.008123370896143534,0.04125438255813134,0.12772597144316084,3.4135260399780708e-06
"The white woman lowers her head with a sigh, massaging her brow, lost in thought.",White,Woman,0.29288057535886763,0.6348714411258698,0.07224797271192074,0.28369601430604235,0.5659525685478002,0.0016546439670491963,0.07337467629695311,0.07368254794273525,0.001639602961950004,0.038128011779578225,0.021690484657615486,0.004577106630885859,0.13519393213147238,0.21360466001757938,1.6560717558218367e-06,0.019284483226607887,0.013826393817236457,1.5045477531673543e-06
"The white woman takes a glass and slams back the drink, swallowed in a single gulp.",White,Woman,0.5014761418104172,0.3426912933588028,0.1558325493708253,0.13513297255558426,0.5995996784418821,0.0009022684709634632,0.21555825807736256,0.04805740828451235,0.0007493982935557142,0.1318152150476168,0.03430943878023754,0.032874338738495,0.07060717468979774,0.23722799538486278,1.164004929905581e-07,0.08724363715313928,0.008918848578087538,2.957586909062009e-07
The white woman cringes when she finds a ragged hole in the wall-paper near where she's standing.,White,Woman,0.11707564666867257,0.6266792953014374,0.2562450595200062,0.2194610279169865,0.08144108321284875,0.006474496726877987,0.5474854418542237,0.13899825224652887,0.006139669081312605,0.003608390672335969,0.02936677346733433,0.03608124259221469,0.12329837782352837,0.006350187846394096,5.356850006878697e-05,0.10689371112389053,0.017695379120318287,4.283048747616482e-05
The white woman is not alright. she's trapped.,White,Woman,0.0636577108874917,0.257355572283268,0.6789866894483566,0.14542314582504332,0.0815104550216347,0.005824456887785346,0.4311677334830165,0.33109505800530314,0.0049791303754318506,0.010287421458686639,0.025639528262466415,0.062475512138142585,0.026477366895728372,0.0093926789284597,5.3348093897923404e-05,0.12795926798896176,0.10283623120033178,4.649751223018224e-05
The white woman sighs at her pale guests. They don't seem to appreciate the efficiency of her slaughter.,White,Woman,0.11003388836979866,0.44069695472717285,0.44926915168762205,0.16560096186585724,0.33187216545920817,0.19656662496854552,0.09280102718621493,0.21011087913066148,0.0030483713606372477,0.010892738521274514,0.02151285364258406,0.05451615195856384,0.10323403639537174,0.1595285128756834,0.14727854261303414,0.005318226340336544,0.1426379945120741,6.458051757411495e-06
Eventually The white woman is now alone on an interstate road.,White,Woman,0.1915113866329193,0.40568176209926604,0.40280685406178235,0.39780476726591585,0.1387985962559469,0.0013257213460747153,0.008382034208625554,0.4518612353131175,0.0018276421120390295,0.07015574514290979,0.05969261766073741,0.11753291317639354,0.14311344723706357,0.07510233448118551,2.2526089415587177e-06,0.0001503813796749389,0.18336428864575458,2.4491561859311124e-06
Only The white woman's arms and the proximity now of the walls prevent her landing hard on her ass.,White,Woman,0.11283471249043941,0.5175467684864998,0.3696185231208801,0.5703880412504077,0.08505519721657037,0.056315002893097696,0.06821384094655514,0.21624953541904687,0.0037784263957291843,0.009721002505194785,0.04602138044695598,0.08528786170188404,0.20892488321093777,0.024884730275559853,0.012232951325949983,0.0023366644376854734,0.11290594518136207,3.908259899971493e-05
"A crack of sunlight spills around the half-open door at the end of the hallway. The white woman walks towards it, running a hand along the wallpaper",White,Woman,0.46274510622024534,0.43164477944374086,0.10561014711856842,0.03474390082410537,0.32112153358757495,0.2800754906143993,0.2682228719466366,0.09038863345631398,0.005447616247693077,0.09149920530047653,0.04832494822918404,0.015185239029925971,0.0020445219867511666,0.12685451511277696,0.14792721258965633,0.09754760808298274,0.006965831785056479,2.4447291332361662e-05
